OBJECTID,Boro,Type,Provider,Name,Location,Lat,Long_,X,Y,Location_T,Remarks,City,SSID,SourceID,Activated,"Location (Lat, Long)"
1830,QU,Free,BETA LinkNYC - Citybridge,qu-12-141535,147-05 Jamaica Ave,40.701827,-73.807661,1037580.41276,195029.518806,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000780,09/23/2016 12:00:00 AM,"(40.701827, -73.807661)"
1831,QU,Free,BETA LinkNYC - Citybridge,qu-12-141534,148-07 Jamaica Ave,40.701853,-73.806477,1037908.68254,195039.714413,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000781,09/23/2016 12:00:00 AM,"(40.701853, -73.806477)"
1832,QU,Free,BETA LinkNYC - Citybridge,qu-12-141549,159-02 Jamaica Ave,40.703352,-73.799923,1039724.6786,195589.926161,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000785,09/23/2016 12:00:00 AM,"(40.703352, -73.799923)"
1833,QU,Free,BETA LinkNYC - Citybridge,qu-12-138109,166-02 Jamaica Ave,40.705836,-73.793728,1041440.21128,196498.903246,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000789,09/23/2016 12:00:00 AM,"(40.705836, -73.793728)"
1834,QU,Free,BETA LinkNYC - Citybridge,qu-12-141550,166-01 Jamaica Ave,40.705972,-73.793787,1041423.73654,196548.413476,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000793,09/23/2016 12:00:00 AM,"(40.705972, -73.793787)"
1835,QU,Free,BETA LinkNYC - Citybridge,qu-12-142734,153-10 Jamaica Ave,40.702693,-73.801992,1039151.55761,195348.529875,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000794,09/23/2016 12:00:00 AM,"(40.702693, -73.801992)"
1836,QU,Free,BETA LinkNYC - Citybridge,qu-12-144028,159-29 Jamaica Ave,40.703771,-73.799345,1039884.58876,195742.946563,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000797,09/28/2016 12:00:00 AM,"(40.703771, -73.799345)"
1837,QU,Free,BETA LinkNYC - Citybridge,qu-12-138097,160-05 Jamaica Ave,40.703896,-73.799018,1039975.14974,195788.695536,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000798,09/23/2016 12:00:00 AM,"(40.703896, -73.799018)"
1838,QU,Free,BETA LinkNYC - Citybridge,qu-12-141537,161-21 Jamaica Ave,40.704359,-73.797868,1040293.61397,195958.113513,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000801,09/30/2016 12:00:00 AM,"(40.704359, -73.797868)"
1839,QU,Free,BETA LinkNYC - Citybridge,qu-12-141541,163-02 Jamaica Ave,40.704607,-73.796799,1040589.7974,196049.152839,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",Queens,LinkNYC Free Wi-Fi,LINK-000804,09/23/2016 12:00:00 AM,"(40.704607, -73.796799)"
1840,MN,Free,BETA LinkNYC - Citybridge,mn-08-121741,1011 3 AVENUE,40.762092,-73.965806,993722.509759,216929.244446,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000824,03/29/2016 12:00:00 AM,"(40.762092, -73.965806)"
1841,MN,Free,BETA LinkNYC - Citybridge,mn-08-134750,1031 3 AVENUE,40.762896,-73.965443,993822.953389,217222.207518,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000825,03/29/2016 12:00:00 AM,"(40.762896, -73.965443)"
1842,MN,Free,BETA LinkNYC - Citybridge,mn-08-136989,1030 3 AVENUE,40.763037,-73.965653,993764.759212,217273.555573,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000826,03/29/2016 12:00:00 AM,"(40.763037, -73.965653)"
1843,MN,Free,BETA LinkNYC - Citybridge,mn-08-120986,1172 3 AVENUE,40.767309,-73.96253,994629.222604,218830.340735,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000834,04/15/2016 12:00:00 AM,"(40.767309, -73.96253)"
1844,MN,Free,BETA LinkNYC - Citybridge,mn-08-120988,1175 3 AVENUE,40.767231,-73.962305,994691.560025,218801.949493,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000835,03/30/2016 12:00:00 AM,"(40.767231, -73.962305)"
1845,MN,Free,BETA LinkNYC - Citybridge,mn-08-120983,1175 3 AVENUE,40.767655,-73.961971,994784.011354,218956.46672,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000836,03/29/2016 12:00:00 AM,"(40.767655, -73.961971)"
1846,MN,Free,BETA LinkNYC - Citybridge,mn-08-120985,1180 3 AVENUE,40.767853,-73.962256,994705.035438,219028.570535,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000837,03/29/2016 12:00:00 AM,"(40.767853, -73.962256)"
1847,MN,Free,BETA LinkNYC - Citybridge,mn-08-120995,200 E 71 ST,40.768943,-73.960952,995066.064574,219425.852003,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000839,03/29/2016 12:00:00 AM,"(40.768943, -73.960952)"
1848,MN,Free,BETA LinkNYC - Citybridge,mn-08-120990,1270 3 AVENUE,40.770545,-73.960254,995259.141596,220009.600795,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000842,03/29/2016 12:00:00 AM,"(40.770545, -73.960254)"
1849,MN,Free,BETA LinkNYC - Citybridge,mn-08-120991,1271 E 75ST,40.770456,-73.959928,995349.454319,219977.216273,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000843,03/29/2016 12:00:00 AM,"(40.770456, -73.959928)"
1850,MN,Free,BETA LinkNYC - Citybridge,mn-08-128748,1325 3 AVENUE,40.772144,-73.958697,995690.136275,220592.369281,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000849,03/24/2016 12:00:00 AM,"(40.772144, -73.958697)"
1851,MN,Free,BETA LinkNYC - Citybridge,mn-08-120998,1329 3 AVENUE,40.772356,-73.958536,995734.693613,220669.629022,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000850,03/24/2016 12:00:00 AM,"(40.772356, -73.958536)"
1852,MN,Free,BETA LinkNYC - Citybridge,mn-08-120999,1328 3 AVENUE,40.772365,-73.958948,995620.576375,220672.854274,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000851,03/24/2016 12:00:00 AM,"(40.772365, -73.958948)"
1853,MN,Free,BETA LinkNYC - Citybridge,mn-08-134742,1330 3 AVENUE,40.772478,-73.958769,995670.136385,220714.047231,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000852,03/24/2016 12:00:00 AM,"(40.772478, -73.958769)"
1854,MN,Free,BETA LinkNYC - Citybridge,mn-08-120997,176 E 77ST,40.773003,-73.958474,995751.754617,220905.360858,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000853,03/24/2016 12:00:00 AM,"(40.773003, -73.958474)"
1855,MN,Free,BETA LinkNYC - Citybridge,mn-08-134739,1345 E 78ST,40.772825,-73.958235,995817.98308,220840.540985,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000854,05/16/2016 12:00:00 AM,"(40.772825, -73.958235)"
1856,MN,Free,BETA LinkNYC - Citybridge,mn-08-121004,1374 3 AVENUE,40.773727,-73.957965,995892.609416,221169.2055,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000857,03/30/2016 12:00:00 AM,"(40.773727, -73.957965)"
1857,MN,Free,BETA LinkNYC - Citybridge,mn-08-121016,1388 3 AVENUE,40.774207,-73.957499,996021.594522,221344.147839,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000858,03/30/2016 12:00:00 AM,"(40.774207, -73.957499)"
1858,MN,Free,BETA LinkNYC - Citybridge,mn-08-121005,201 E 79ST,40.77435,-73.95709,996134.850612,221396.302753,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000860,03/30/2016 12:00:00 AM,"(40.77435, -73.95709)"
1859,MN,Free,BETA LinkNYC - Citybridge,mn-08-121015,1409 3 AVENUE,40.774855,-73.956665,996252.472505,221580.349113,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000862,03/30/2016 12:00:00 AM,"(40.774855, -73.956665)"
1860,MN,Free,BETA LinkNYC - Citybridge,mn-08-121010,1450 3 AVENUE,40.776367,-73.955933,996454.937025,222131.322576,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000864,03/30/2016 12:00:00 AM,"(40.776367, -73.955933)"
1861,MN,Free,BETA LinkNYC - Citybridge,mn-08-121023,1460 3 AVENUE,40.776833,-73.955586,996550.957162,222301.15057,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000865,03/30/2016 12:00:00 AM,"(40.776833, -73.955586)"
1862,MN,Free,BETA LinkNYC - Citybridge,mn-08-134740,1475 3 AVENUE,40.77702,-73.955139,996674.723941,222369.344042,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000867,03/30/2016 12:00:00 AM,"(40.77702, -73.955139)"
1863,MN,Free,BETA LinkNYC - Citybridge,mn-08-121021,1495 3 AVENUE,40.777561,-73.954752,996781.805822,222566.503667,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000868,04/15/2016 12:00:00 AM,"(40.777561, -73.954752)"
1864,MN,Free,BETA LinkNYC - Citybridge,mn-08-121020,1488 3 AVENUE,40.777528,-73.955153,996670.751738,222554.423543,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000869,03/24/2016 12:00:00 AM,"(40.777528, -73.955153)"
1865,MN,Free,BETA LinkNYC - Citybridge,mn-08-121017,1518 3 AVENUE,40.778272,-73.954541,996840.109572,222825.575161,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000870,06/09/2016 12:00:00 AM,"(40.778272, -73.954541)"
1866,MN,Free,BETA LinkNYC - Citybridge,mn-08-121019,1505 3 AVENUE,40.778003,-73.954428,996871.456501,222727.585663,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000871,03/28/2016 12:00:00 AM,"(40.778003, -73.954428)"
1867,MN,Free,BETA LinkNYC - Citybridge,mn-08-107963,200 E 86ST,40.7786,-73.95399,996992.649144,222945.156287,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000877,03/30/2016 12:00:00 AM,"(40.7786, -73.95399)"
1868,MN,Free,BETA LinkNYC - Citybridge,mn-08-134748,200 E 86ST,40.778603,-73.953717,997068.256975,222946.289119,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000878,04/15/2016 12:00:00 AM,"(40.778603, -73.953717)"
1869,MN,Free,BETA LinkNYC - Citybridge,mn-08-133368,1529 3 AVENUE,40.778792,-73.953663,997083.176059,223015.156096,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000879,05/05/2016 12:00:00 AM,"(40.778792, -73.953663)"
1870,MN,Free,BETA LinkNYC - Citybridge,mn-08-119826,179 E 86ST,40.779038,-73.95398,996995.334847,223104.73591,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000880,03/23/2016 12:00:00 AM,"(40.779038, -73.95398)"
1871,MN,Free,BETA LinkNYC - Citybridge,mn-08-119825,170 E 87ST,40.779535,-73.953715,997068.631465,223285.848448,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000882,03/23/2016 12:00:00 AM,"(40.779535, -73.953715)"
1872,MN,Free,BETA LinkNYC - Citybridge,mn-08-138052,1550 3 AVENUE,40.779635,-73.953537,997117.909238,223322.307922,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000885,03/23/2016 12:00:00 AM,"(40.779635, -73.953537)"
1873,MN,Free,BETA LinkNYC - Citybridge,mn-08-119822,1585 3 AVENUE,40.780782,-73.9524,997432.573822,223740.367847,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000886,03/28/2016 12:00:00 AM,"(40.780782, -73.9524)"
1874,MN,Free,BETA LinkNYC - Citybridge,mn-08-119821,181 E 90ST,40.781503,-73.952279,997465.941038,224003.070779,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000887,03/23/2016 12:00:00 AM,"(40.781503, -73.952279)"
1875,MN,Free,BETA LinkNYC - Citybridge,mn-08-119833,1622 3 AVENUE,40.782159,-73.951699,997626.435497,224242.161841,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000888,03/23/2016 12:00:00 AM,"(40.782159, -73.951699)"
1876,MN,Free,BETA LinkNYC - Citybridge,mn-08-119832,1644 3 AVENUE,40.782768,-73.951263,997747.057484,224464.108074,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000889,03/23/2016 12:00:00 AM,"(40.782768, -73.951263)"
1877,MN,Free,BETA LinkNYC - Citybridge,mn-08-119830,1675 3 AVENUE,40.783285,-73.950553,997943.5761,224652.578917,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000890,07/15/2016 12:00:00 AM,"(40.783285, -73.950553)"
1878,MN,Free,BETA LinkNYC - Citybridge,mn-08-119829,1700 3 AVENUE,40.784663,-73.949875,998131.050329,225154.737877,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000891,04/01/2016 12:00:00 AM,"(40.784663, -73.949875)"
1879,MN,Free,BETA LinkNYC - Citybridge,mn-11-120218,175 E 96 ST,40.785818,-73.949032,998364.256341,225575.678429,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000892,03/23/2016 12:00:00 AM,"(40.785818, -73.949032)"
1880,MN,Free,BETA LinkNYC - Citybridge,mn-11-107836,1786 3 AVENUE,40.787309,-73.947944,998665.226669,226119.077803,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000893,04/27/2016 12:00:00 AM,"(40.787309, -73.947944)"
1881,MN,Free,BETA LinkNYC - Citybridge,mn-11-120214,1888 3 AVENUE,40.789608,-73.946262,999130.488304,226956.963483,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000896,03/28/2016 12:00:00 AM,"(40.789608, -73.946262)"
1882,MN,Free,BETA LinkNYC - Citybridge,mn-11-120226,1882 3 AVENUE,40.790401,-73.945683,999290.638932,227245.979489,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000897,06/15/2016 12:00:00 AM,"(40.790401, -73.945683)"
1883,MN,Free,BETA LinkNYC - Citybridge,mn-11-120225,1896 3 AVENUE,40.790862,-73.945348,999383.297244,227413.995326,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000898,06/15/2016 12:00:00 AM,"(40.790862, -73.945348)"
1884,MN,Free,BETA LinkNYC - Citybridge,mn-11-120224,1918 3 AVENUE,40.791482,-73.944898,999507.761441,227639.960709,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000899,03/23/2016 12:00:00 AM,"(40.791482, -73.944898)"
1885,MN,Free,BETA LinkNYC - Citybridge,mn-11-132877,1915 3 AVENUE,40.791275,-73.944221,999695.270956,227564.662133,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000900,03/22/2016 12:00:00 AM,"(40.791275, -73.944221)"
1886,MN,Free,BETA LinkNYC - Citybridge,mn-11-143074,1950 3 AVENUE,40.792394,-73.944231,999692.242387,227972.350591,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000901,03/22/2016 12:00:00 AM,"(40.792394, -73.944231)"
1887,MN,Free,BETA LinkNYC - Citybridge,mn-11-120222,1945 3 AVENUE,40.792292,-73.943977,999762.597862,227935.233356,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000902,06/15/2016 12:00:00 AM,"(40.792292, -73.943977)"
1888,MN,Free,BETA LinkNYC - Citybridge,mn-11-120221,1966 3 AVENUE,40.793009,-73.943784,999815.871322,228196.495408,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000903,03/22/2016 12:00:00 AM,"(40.793009, -73.943784)"
1889,MN,Free,BETA LinkNYC - Citybridge,mn-11-120232,2004 3 AVENUE,40.794274,-73.942861,1000071.14379,228657.543943,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000904,03/22/2016 12:00:00 AM,"(40.794274, -73.942861)"
1890,MN,Free,BETA LinkNYC - Citybridge,mn-11-107915,2022 3 AVENUE,40.794912,-73.942398,1000199.19039,228890.073365,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000905,07/20/2016 12:00:00 AM,"(40.794912, -73.942398)"
1891,MN,Free,BETA LinkNYC - Citybridge,mn-11-120229,2105 3 AVENUE,40.797303,-73.940337,1000769.25913,229761.579501,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000906,03/22/2016 12:00:00 AM,"(40.797303, -73.940337)"
1892,MN,Free,BETA LinkNYC - Citybridge,mn-11-107218,2120 3 AVENUE,40.797836,-73.940258,1000790.9999,229955.784826,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000907,03/22/2016 12:00:00 AM,"(40.797836, -73.940258)"
1893,MN,Free,BETA LinkNYC - Citybridge,mn-11-116230,2119 3 AVENUE,40.797709,-73.940035,1000852.77444,229909.5565,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000908,03/22/2016 12:00:00 AM,"(40.797709, -73.940035)"
1894,MN,Free,BETA LinkNYC - Citybridge,mn-11-120240,2126 3 AVENUE,40.798156,-73.940174,1000814.22662,230072.46575,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000909,07/01/2016 12:00:00 AM,"(40.798156, -73.940174)"
1895,MN,Free,BETA LinkNYC - Citybridge,mn-11-137841,2239 3 AVENUE,40.801528,-73.937249,1001623.1497,231301.49161,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000911,03/31/2016 12:00:00 AM,"(40.801528, -73.937249)"
1896,MN,Free,BETA LinkNYC - Citybridge,mn-11-120235,2246 3 AVENUE,40.801899,-73.93729,1001611.70174,231436.651756,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000912,04/11/2016 12:00:00 AM,"(40.801899, -73.93729)"
1897,MN,Free,BETA LinkNYC - Citybridge,mn-11-142952,2266 3 AVENUE,40.802663,-73.93672,1001769.30911,231715.117186,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000913,03/30/2016 12:00:00 AM,"(40.802663, -73.93672)"
1898,MN,Free,BETA LinkNYC - Citybridge,mn-11-143437,2277 3 AVENUE,40.80287,-73.93627,1001893.83844,231790.624856,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000914,06/15/2016 12:00:00 AM,"(40.80287, -73.93627)"
1899,MN,Free,BETA LinkNYC - Citybridge,mn-11-143675,160 E 125 ST,40.803517,-73.93611,1001937.96297,232026.381904,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000915,03/22/2016 12:00:00 AM,"(40.803517, -73.93611)"
1900,MN,Free,BETA LinkNYC - Citybridge,mn-11-144673,160 E 125 ST,40.803731,-73.936139,1001929.87748,232104.343757,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000916,03/28/2016 12:00:00 AM,"(40.803731, -73.936139)"
1901,MN,Free,BETA LinkNYC - Citybridge,mn-08-120980,1126 3 AVENUE,40.765881,-73.963586,994336.925977,218309.949756,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000918,04/22/2016 12:00:00 AM,"(40.765881, -73.963586)"
1902,MN,Free,BETA LinkNYC - Citybridge,mn-07-122843,1858 BROADWAY,40.769554,-73.981831,989282.659276,219646.570814,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000919,09/30/2016 12:00:00 AM,"(40.769554, -73.981831)"
1903,MN,Free,BETA LinkNYC - Citybridge,mn-07-133501,1860 BROADWAY,40.769805,-73.981919,989258.265145,219738.013418,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000920,09/30/2016 12:00:00 AM,"(40.769805, -73.981919)"
1904,MN,Free,BETA LinkNYC - Citybridge,mn-07-133518,1855 BROADWAY,40.769829,-73.982482,989102.31775,219746.725728,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000922,09/30/2016 12:00:00 AM,"(40.769829, -73.982482)"
1905,MN,Free,BETA LinkNYC - Citybridge,mn-07-121339,1992 BROADWAY,40.774723,-73.982001,989235.183757,221529.800393,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000926,07/19/2016 12:00:00 AM,"(40.774723, -73.982001)"
1906,MN,Free,BETA LinkNYC - Citybridge,mn-07-133488,1972 BROADWAY,40.774894,-73.982571,989077.298441,221592.069503,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000928,07/19/2016 12:00:00 AM,"(40.774894, -73.982571)"
1907,MN,Free,BETA LinkNYC - Citybridge,mn-07-134275,1967 BROADWAY,40.774757,-73.982507,989095.034445,221542.159341,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000929,07/19/2016 12:00:00 AM,"(40.774757, -73.982507)"
1908,MN,Free,BETA LinkNYC - Citybridge,mn-07-134274,1967 BROADWAY,40.774646,-73.982408,989122.462587,221501.72381,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000930,07/19/2016 12:00:00 AM,"(40.774646, -73.982408)"
1909,MN,Free,BETA LinkNYC - Citybridge,mn-07-121337,2008 BROADWAY,40.77539,-73.981829,989282.772194,221772.820707,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000932,07/18/2016 12:00:00 AM,"(40.77539, -73.981829)"
1910,MN,Free,BETA LinkNYC - Citybridge,mn-07-133487,2029 BROADWAY,40.776474,-73.982429,989116.512617,222167.724426,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000939,07/19/2016 12:00:00 AM,"(40.776474, -73.982429)"
1911,MN,Free,BETA LinkNYC - Citybridge,mn-07-121335,2040 BROADWAY,40.777137,-73.981899,989263.252962,222409.307523,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000942,07/19/2016 12:00:00 AM,"(40.777137, -73.981899)"
1912,MN,Free,BETA LinkNYC - Citybridge,mn-07-108166,2077 BROADWAY,40.778607,-73.98218,989185.318251,222944.862116,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000945,05/24/2016 12:00:00 AM,"(40.778607, -73.98218)"
1913,MN,Free,BETA LinkNYC - Citybridge,mn-07-133403,2085 BROADWAY,40.779099,-73.982074,989214.63868,223124.120316,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000946,05/16/2016 12:00:00 AM,"(40.779099, -73.982074)"
1914,MN,Free,BETA LinkNYC - Citybridge,mn-07-133410,2095 BROADWAY,40.779331,-73.981991,989237.608305,223208.650469,Outdoor Kiosk,"Tablet Internet -phone , Free 1 GB Wi-FI Service",New York,LinkNYC Free Wi-Fi,LINK-000947,04/27/2016 12:00:00 AM,"(40.779331, -73.981991)"
